Properties at Lat: -43.500000 Lon: 172.500000
Depth 	 Vp 	 Vs 	 Rho
-934.500000 	 3.843337 	 2.247021 	 2.427459
-935.500000 	 3.843697 	 2.247235 	 2.427517
-936.500000 	 3.844057 	 2.247448 	 2.427575
-937.500000 	 3.844418 	 2.247661 	 2.427633
-938.500000 	 3.844778 	 2.247875 	 2.427691
-939.500000 	 3.845139 	 2.248088 	 2.427748
-940.500000 	 3.845499 	 2.248301 	 2.427806
-941.500000 	 3.845860 	 2.248515 	 2.427864
-942.500000 	 3.846220 	 2.248728 	 2.427922
-943.500000 	 3.846580 	 2.248941 	 2.427980
-944.500000 	 3.846941 	 2.249155 	 2.428038
-945.500000 	 3.847301 	 2.249368 	 2.428096
-946.500000 	 3.847662 	 2.249581 	 2.428154
-947.500000 	 3.848022 	 2.249795 	 2.428212
-948.500000 	 3.848383 	 2.250008 	 2.428270
-949.500000 	 3.848743 	 2.250221 	 2.428327
-950.500000 	 3.849104 	 2.250435 	 2.428385
-951.500000 	 3.849464 	 2.250648 	 2.428443
-952.500000 	 3.849824 	 2.250861 	 2.428501
-953.500000 	 3.850185 	 2.251075 	 2.428559
-954.500000 	 3.850545 	 2.251288 	 2.428617
-955.500000 	 3.850906 	 2.251501 	 2.428675
-956.500000 	 3.851266 	 2.251715 	 2.428733
-957.500000 	 3.851627 	 2.251928 	 2.428791
-958.500000 	 3.851987 	 2.252141 	 2.428848
-959.500000 	 3.852347 	 2.252355 	 2.428906
-960.500000 	 3.852708 	 2.252568 	 2.428964
-961.500000 	 3.853068 	 2.252781 	 2.429022
-962.500000 	 3.853429 	 2.252995 	 2.429080
-963.500000 	 3.853789 	 2.253208 	 2.429138
-964.500000 	 3.854150 	 2.253421 	 2.429196
-965.500000 	 3.854510 	 2.253635 	 2.429254
-966.500000 	 3.854871 	 2.253848 	 2.429312
-967.500000 	 3.855231 	 2.254061 	 2.429370
-968.500000 	 3.855591 	 2.254275 	 2.429427
-969.500000 	 3.855952 	 2.254488 	 2.429485
-970.500000 	 3.856312 	 2.254701 	 2.429543
-971.500000 	 3.856673 	 2.254915 	 2.429601
-972.500000 	 3.857033 	 2.255128 	 2.429659
-973.500000 	 3.857394 	 2.255341 	 2.429717
-974.500000 	 3.857754 	 2.255555 	 2.429775
-975.500000 	 3.858114 	 2.255768 	 2.429833
-976.500000 	 3.858475 	 2.255981 	 2.429891
-977.500000 	 3.858835 	 2.256195 	 2.429949
-978.500000 	 3.859196 	 2.256408 	 2.430006
-979.500000 	 3.859556 	 2.256621 	 2.430064
-980.500000 	 3.859917 	 2.256835 	 2.430122
-981.500000 	 3.860277 	 2.257048 	 2.430180
-982.500000 	 3.860638 	 2.257261 	 2.430238
-983.500000 	 3.860998 	 2.257475 	 2.430296
-984.500000 	 3.861358 	 2.257688 	 2.430354
-985.500000 	 3.861719 	 2.257901 	 2.430412
-986.500000 	 3.862079 	 2.258115 	 2.430470
-987.500000 	 3.862440 	 2.258328 	 2.430528
-988.500000 	 3.862800 	 2.258541 	 2.430585
-989.500000 	 3.863161 	 2.258755 	 2.430643
-990.500000 	 3.863521 	 2.258968 	 2.430701
-991.500000 	 3.863881 	 2.259181 	 2.430759
-992.500000 	 3.864242 	 2.259395 	 2.430817
-993.500000 	 3.864602 	 2.259608 	 2.430875
-994.500000 	 3.864963 	 2.259821 	 2.430933
-995.500000 	 3.865323 	 2.260035 	 2.430991
-996.500000 	 3.865684 	 2.260248 	 2.431049
-997.500000 	 3.866044 	 2.260461 	 2.431107
-998.500000 	 3.866405 	 2.260675 	 2.431164
-999.500000 	 3.866765 	 2.260888 	 2.431222
-1000.500000 	 3.867125 	 2.261101 	 2.431280
